Sdate,Cosit,Study,Period,LaneNumber,LaneDescription,LaneDirection,DirectionDescription,Volume,Flags,Flag Text,Setup,#Bins,Bins,,,,,,,,,,,,,,,,
3/15/2019 4:00,000052525000,1,60,3,Southbound Lane 1,2,South,83,8192,Checked,37758,15,0,53,27,0,3,0,0,0,0,0,0,0,0,0,0,,
3/15/2019 4:00,000052525000,1,60,4,Southbound Lane 2,2,South,212,8192,Checked,37758,15,0,132,63,0,11,1,0,0,1,0,0,0,4,0,0,,
3/15/2019 5:00,000052525000,1,60,1,Northbound Lane 1,1,North,68,8192,Checked,37758,15,0,33,26,0,3,1,0,0,5,0,0,0,0,0,0,,
3/15/2019 5:00,000052525000,1,60,2,Northbound Lane 2,1,North,15,8192,Checked,37758,15,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,,
3/15/2019 5:00,000052525000,1,60,3,Southbound Lane 1,2,South,554,8192,Checked,37758,15,0,338,190,1,13,1,0,0,1,0,0,0,0,10,0,,
3/15/2019 5:00,000052525000,1,60,4,Southbound Lane 2,2,South,549,8192,Checked,37758,15,0,330,186,1,26,0,0,0,1,0,0,0,4,1,0,,
3/15/2019 6:00,000052525000,1,60,1,Northbound Lane 1,1,North,172,8192,Checked,37758,15,0,93,61,1,12,1,0,0,3,0,0,0,1,0,0,,
3/15/2019 6:00,000052525000,1,60,2,Northbound Lane 2,1,North,72,8192,Checked,37758,15,0,45,26,0,1,0,0,0,0,0,0,0,0,0,0,,
3/15/2019 6:00,000052525000,1,60,3,Southbound Lane 1,2,South,1146,8192,Checked,37758,15,0,765,326,0,31,0,0,1,0,0,0,0,0,23,0,,
3/15/2019 6:00,000052525000,1,60,4,Southbound Lane 2,2,South,753,8192,Checked,37758,15,0,464,251,1,21,4,0,3,6,1,0,0,2,0,0,,
3/15/2019 7:00,000052525000,1,60,1,Northbound Lane 1,1,North,328,8192,Checked,37758,15,0,186,110,1,18,3,0,1,3,1,0,0,4,1,0,,
3/15/2019 7:00,000052525000,1,60,2,Northbound Lane 2,1,North,153,8192,Checked,37758,15,0,103,45,0,4,0,0,0,1,0,0,0,0,0,0,,
3/15/2019 7:00,000052525000,1,60,3,Southbound Lane 1,2,South,921,8192,Checked,37758,15,0,647,239,0,15,0,0,2,0,0,0,0,0,18,0,,
3/15/2019 7:00,000052525000,1,60,4,Southbound Lane 2,2,South,676,8192,Checked,37758,15,0,423,216,2,25,2,0,0,5,0,0,0,2,1,0,,
3/15/2019 8:00,000052525000,1,60,1,Northbound Lane 1,1,North,359,8192,Checked,37758,15,0,190,121,2,26,5,0,2,7,4,0,1,1,0,0,,
3/15/2019 8:00,000052525000,1,60,2,Northbound Lane 2,1,North,173,8192,Checked,37758,15,0,121,46,0,2,0,0,0,1,0,0,0,1,2,0,,
3/15/2019 8:00,000052525000,1,60,3,Southbound Lane 1,2,South,561,8192,Checked,37758,15,0,382,162,0,10,0,0,1,0,0,0,0,0,6,0,,
3/15/2019 8:00,000052525000,1,60,4,Southbound Lane 2,2,South,618,8192,Checked,37758,15,0,388,191,1,25,3,0,0,3,1,0,0,4,2,0,,
3/15/2019 9:00,000052525000,1,60,1,Northbound Lane 1,1,North,412,8192,Checked,37758,15,0,206,149,3,27,6,0,1,13,1,0,0,3,3,0,,
3/15/2019 9:00,000052525000,1,60,2,Northbound Lane 2,1,North,204,8192,Checked,37758,15,0,117,74,0,10,0,0,0,0,0,0,0,0,3,0,,
3/15/2019 9:00,000052525000,1,60,3,Southbound Lane 1,2,South,404,8192,Checked,37758,15,0,260,125,0,15,0,0,0,0,0,0,0,0,4,0,,
3/15/2019 9:00,000052525000,1,60,4,Southbound Lane 2,2,South,559,8192,Checked,37758,15,0,329,179,0,31,6,0,1,6,1,0,0,3,3,0,,
3/15/2019 10:00,000052525000,1,60,1,Northbound Lane 1,1,North,420,8192,Checked,37758,15,0,211,149,0,30,4,0,1,12,5,0,0,8,0,0,,
3/15/2019 10:00,000052525000,1,60,2,Northbound Lane 2,1,North,208,8192,Checked,37758,15,0,137,63,0,3,0,0,0,1,1,0,0,0,3,0,,
3/15/2019 10:00,000052525000,1,60,3,Southbound Lane 1,2,South,376,8192,Checked,37758,15,0,255,110,0,8,0,0,0,1,0,0,0,0,2,0,,
3/15/2019 10:00,000052525000,1,60,4,Southbound Lane 2,2,South,503,8192,Checked,37758,15,0,285,177,0,21,2,0,1,7,4,0,0,5,1,0,,
3/15/2019 11:00,000052525000,1,60,1,Northbound Lane 1,1,North,437,8192,Checked,37758,15,0,251,142,1,19,3,0,3,8,6,0,0,1,3,0,,
3/15/2019 11:00,000052525000,1,60,2,Northbound Lane 2,1,North,296,8192,Checked,37758,15,0,187,97,0,6,1,0,0,1,0,0,0,2,2,0,,
3/15/2019 11:00,000052525000,1,60,3,Southbound Lane 1,2,South,392,8192,Checked,37758,15,0,262,113,0,11,2,0,0,2,0,0,0,0,2,0,,
3/15/2019 11:00,000052525000,1,60,4,Southbound Lane 2,2,South,572,8192,Checked,37758,15,0,348,166,0,28,5,0,0,17,5,0,0,2,1,0,,
3/15/2019 12:00,000052525000,1,60,1,Northbound Lane 1,1,North,503,8192,Checked,37758,15,0,274,194,0,17,5,0,1,8,1,0,0,2,1,0,,
3/15/2019 12:00,000052525000,1,60,2,Northbound Lane 2,1,North,316,8192,Checked,37758,15,0,213,88,0,14,0,0,0,0,0,0,0,1,0,0,,
3/15/2019 12:00,000052525000,1,60,3,Southbound Lane 1,2,South,392,8192,Checked,37758,15,0,244,123,0,15,0,0,1,0,0,0,0,0,9,0,,
3/15/2019 12:00,000052525000,1,60,4,Southbound Lane 2,2,South,539,8192,Checked,37758,15,0,331,147,1,34,5,0,1,8,3,0,0,7,2,0,,
3/15/2019 13:00,000052525000,1,60,1,Northbound Lane 1,1,North,594,8192,Checked,37758,15,0,339,200,0,37,3,0,1,7,4,0,0,1,2,0,,
3/15/2019 13:00,000052525000,1,60,2,Northbound Lane 2,1,North,462,8192,Checked,37758,15,0,283,160,1,10,0,0,0,2,0,0,0,0,6,0,,
3/15/2019 13:00,000052525000,1,60,3,Southbound Lane 1,2,South,343,8192,Checked,37758,15,0,225,108,0,7,1,0,1,0,1,0,0,0,0,0,,
3/15/2019 13:00,000052525000,1,60,4,Southbound Lane 2,2,South,528,8192,Checked,37758,15,0,311,166,1,26,1,0,3,13,1,0,0,4,2,0,,
3/15/2019 14:00,000052525000,1,60,1,Northbound Lane 1,1,North,675,8192,Checked,37758,15,1,403,224,1,24,5,0,1,9,3,0,0,2,2,0,,
3/15/2019 14:00,000052525000,1,60,2,Northbound Lane 2,1,North,589,8192,Checked,37758,15,0,349,202,0,21,0,0,0,1,0,0,0,0,16,0,,
3/15/2019 14:00,000052525000,1,60,3,Southbound Lane 1,2,South,358,8192,Checked,37758,15,0,236,111,0,6,0,0,0,0,0,0,0,0,5,0,,
3/15/2019 14:00,000052525000,1,60,4,Southbound Lane 2,2,South,522,8192,Checked,37758,15,0,313,177,1,17,2,0,0,5,2,0,0,5,0,0,,
3/15/2019 15:00,000052525000,1,60,1,Northbound Lane 1,1,North,832,8192,Checked,37758,15,0,489,287,1,36,1,0,1,8,3,0,0,0,6,0,,
3/15/2019 15:00,000052525000,1,60,2,Northbound Lane 2,1,North,977,8192,Checked,37758,15,0,626,284,0,26,1,0,1,0,0,0,0,0,39,0,,
3/15/2019 15:00,000052525000,1,60,3,Southbound Lane 1,2,South,332,8192,Checked,37758,15,0,222,104,0,4,0,0,1,0,0,0,0,0,1,0,,
3/15/2019 15:00,000052525000,1,60,4,Southbound Lane 2,2,South,528,8192,Checked,37758,15,0,307,178,2,20,6,0,0,8,2,0,0,3,2,0,,
3/15/2019 16:00,000052525000,1,60,1,Northbound Lane 1,1,North,905,8192,Checked,37758,15,0,567,282,1,36,1,0,0,3,1,0,0,7,7,0,,
3/15/2019 16:00,000052525000,1,60,2,Northbound Lane 2,1,North,1241,8192,Checked,37758,15,0,791,370,0,35,0,0,3,1,0,0,0,0,41,0,,
3/15/2019 16:00,000052525000,1,60,3,Southbound Lane 1,2,South,332,8192,Checked,37758,15,0,210,106,0,13,0,0,0,0,0,0,0,0,3,0,,
3/15/2019 16:00,000052525000,1,60,4,Southbound Lane 2,2,South,526,8192,Checked,37758,15,0,313,179,2,23,1,0,0,6,0,0,0,1,1,0,,
3/15/2019 17:00,000052525000,1,60,1,Northbound Lane 1,1,North,903,8192,Checked,37758,15,0,605,254,2,32,2,0,0,2,0,0,0,2,4,0,,
3/15/2019 17:00,000052525000,1,60,2,Northbound Lane 2,1,North,1227,8192,Checked,37758,15,0,821,347,0,23,0,0,1,0,0,0,0,2,33,0,,
3/15/2019 17:00,000052525000,1,60,3,Southbound Lane 1,2,South,462,8192,Checked,37758,15,0,312,133,0,11,0,0,1,1,0,0,0,0,4,0,,
3/15/2019 17:00,000052525000,1,60,4,Southbound Lane 2,2,South,563,8192,Checked,37758,15,1,353,163,3,22,2,0,2,7,3,0,0,4,3,0,,
3/15/2019 18:00,000052525000,1,60,1,Northbound Lane 1,1,North,710,8192,Checked,37758,15,0,449,235,1,20,0,0,0,2,0,0,0,1,2,0,,
3/15/2019 18:00,000052525000,1,60,2,Northbound Lane 2,1,North,797,8192,Checked,37758,15,0,544,225,0,13,0,0,0,0,0,0,0,1,14,0,,
3/15/2019 18:00,000052525000,1,60,3,Southbound Lane 1,2,South,330,8192,Checked,37758,15,1,232,86,0,8,0,0,1,0,0,0,0,1,1,0,,
3/15/2019 18:00,000052525000,1,60,4,Southbound Lane 2,2,South,518,8192,Checked,37758,15,0,316,167,0,21,1,0,0,6,2,0,0,4,1,0,,
3/15/2019 19:00,000052525000,1,60,1,Northbound Lane 1,1,North,591,8192,Checked,37758,15,0,392,175,1,16,0,0,0,4,1,0,0,0,2,0,,
3/15/2019 19:00,000052525000,1,60,2,Northbound Lane 2,1,North,516,8192,Checked,37758,15,0,337,160,0,11,0,0,0,0,0,0,0,0,8,0,,
3/15/2019 19:00,000052525000,1,60,3,Southbound Lane 1,2,South,172,8192,Checked,37758,15,0,118,46,0,4,0,0,0,1,0,0,0,0,3,0,,
3/15/2019 19:00,000052525000,1,60,4,Southbound Lane 2,2,South,361,8192,Checked,37758,15,0,223,118,0,13,1,0,0,2,0,0,0,3,1,0,,
3/15/2019 20:00,000052525000,1,60,1,Northbound Lane 1,1,North,444,8192,Checked,37758,15,0,280,147,0,14,0,0,1,0,0,0,0,2,0,0,,
3/15/2019 20:00,000052525000,1,60,2,Northbound Lane 2,1,North,334,8192,Checked,37758,15,0,235,86,0,6,0,0,0,0,0,0,0,1,6,0,,
3/15/2019 20:00,000052525000,1,60,3,Southbound Lane 1,2,South,138,8192,Checked,37758,15,0,89,47,0,2,0,0,0,0,0,0,0,0,0,0,,
3/15/2019 20:00,000052525000,1,60,4,Southbound Lane 2,2,South,296,8192,Checked,37758,15,0,175,109,0,8,1,0,0,2,1,0,0,0,0,0,,
3/15/2019 21:00,000052525000,1,60,1,Northbound Lane 1,1,North,397,8192,Checked,37758,15,0,262,119,0,13,1,0,0,0,1,0,0,0,1,0,,
3/15/2019 21:00,000052525000,1,60,2,Northbound Lane 2,1,North,284,8192,Checked,37758,15,0,196,81,0,4,0,0,1,0,0,0,0,0,2,0,,
3/15/2019 21:00,000052525000,1,60,3,Southbound Lane 1,2,South,130,8192,Checked,37758,15,0,91,34,0,5,0,0,0,0,0,0,0,0,0,0,,
3/15/2019 21:00,000052525000,1,60,4,Southbound Lane 2,2,South,263,8192,Checked,37758,15,0,189,66,0,4,1,0,0,0,2,0,0,1,0,0,,
3/15/2019 22:00,000052525000,1,60,1,Northbound Lane 1,1,North,316,8192,Checked,37758,15,1,212,88,0,12,1,0,0,0,0,0,0,1,1,0,,
3/15/2019 22:00,000052525000,1,60,2,Northbound Lane 2,1,North,176,8192,Checked,37758,15,0,131,42,0,3,0,0,0,0,0,0,0,0,0,0,,
3/15/2019 22:00,000052525000,1,60,3,Southbound Lane 1,2,South,75,8192,Checked,37758,15,0,50,22,0,3,0,0,0,0,0,0,0,0,0,0,,
3/15/2019 22:00,000052525000,1,60,4,Southbound Lane 2,2,South,182,8192,Checked,37758,15,0,128,44,0,6,0,0,1,1,1,0,0,0,1,0,,
3/15/2019 23:00,000052525000,1,60,1,Northbound Lane 1,1,North,214,8192,Checked,37758,15,0,140,64,0,4,0,0,0,1,0,0,0,3,2,0,,
3/15/2019 23:00,000052525000,1,60,2,Northbound Lane 2,1,North,132,8192,Checked,37758,15,0,94,35,0,3,0,0,0,0,0,0,0,0,0,0,,
3/15/2019 23:00,000052525000,1,60,3,Southbound Lane 1,2,South,44,8192,Checked,37758,15,0,36,8,0,0,0,0,0,0,0,0,0,0,0,0,,
3/15/2019 23:00,000052525000,1,60,4,Southbound Lane 2,2,South,140,8192,Checked,37758,15,0,84,51,0,2,0,0,0,0,0,0,0,2,1,0,,
3/16/2019 0:00,000052525000,1,60,1,Northbound Lane 1,1,North,161,8192,Checked,37758,15,0,101,52,0,5,0,0,0,0,0,0,0,2,1,0,,
3/16/2019 0:00,000052525000,1,60,2,Northbound Lane 2,1,North,82,8192,Checked,37758,15,0,56,25,0,1,0,0,0,0,0,0,0,0,0,0,,
3/16/2019 0:00,000052525000,1,60,3,Southbound Lane 1,2,South,23,8192,Checked,37758,15,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,,
3/16/2019 0:00,000052525000,1,60,4,Southbound Lane 2,2,South,85,8192,Checked,37758,15,0,55,26,0,0,1,0,1,2,0,0,0,0,0,0,,
3/16/2019 1:00,000052525000,1,60,1,Northbound Lane 1,1,North,111,8192,Checked,37758,15,0,85,22,0,0,0,1,0,3,0,0,0,0,0,0,,
3/16/2019 1:00,000052525000,1,60,2,Northbound Lane 2,1,North,49,8192,Checked,37758,15,0,37,11,0,1,0,0,0,0,0,0,0,0,0,0,,
3/16/2019 1:00,000052525000,1,60,3,Southbound Lane 1,2,South,9,8192,Checked,37758,15,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,,
3/16/2019 1:00,000052525000,1,60,4,Southbound Lane 2,2,South,39,8192,Checked,37758,15,0,28,9,0,0,0,0,0,1,0,0,0,1,0,0,,
3/16/2019 2:00,000052525000,1,60,1,Northbound Lane 1,1,North,73,8192,Checked,37758,15,0,50,22,0,1,0,0,0,0,0,0,0,0,0,0,,
3/16/2019 2:00,000052525000,1,60,2,Northbound Lane 2,1,North,28,8192,Checked,37758,15,0,22,5,0,0,0,0,0,1,0,0,0,0,0,0,,
3/16/2019 2:00,000052525000,1,60,3,Southbound Lane 1,2,South,12,8192,Checked,37758,15,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,,
3/16/2019 2:00,000052525000,1,60,4,Southbound Lane 2,2,South,45,8192,Checked,37758,15,0,29,11,0,0,0,0,0,2,1,0,0,0,2,0,,
3/16/2019 3:00,000052525000,1,60,1,Northbound Lane 1,1,North,49,8192,Checked,37758,15,0,32,14,0,2,0,0,0,1,0,0,0,0,0,0,,
3/16/2019 3:00,000052525000,1,60,2,Northbound Lane 2,1,North,19,8192,Checked,37758,15,0,15,4,0,0,0,0,0,0,0,0,0,0,0,0,,
3/16/2019 3:00,000052525000,1,60,3,Southbound Lane 1,2,South,13,8192,Checked,37758,15,0,8,4,0,0,0,0,0,0,0,0,0,0,1,0,,
3/16/2019 3:00,000052525000,1,60,4,Southbound Lane 2,2,South,55,8192,Checked,37758,15,0,38,13,0,1,0,0,1,0,0,0,0,2,0,0,,
3/16/2019 4:00,000052525000,1,60,1,Northbound Lane 1,1,North,42,8192,Checked,37758,15,0,26,13,0,0,1,0,0,2,0,0,0,0,0,0,,
3/16/2019 4:00,000052525000,1,60,2,Northbound Lane 2,1,North,19,8192,Checked,37758,15,0,15,3,0,0,0,0,0,0,0,0,0,1,0,0,,
3/16/2019 4:00,000052525000,1,60,3,Southbound Lane 1,2,South,25,8192,Checked,37758,15,0,20,4,0,0,0,0,0,1,0,0,0,0,0,0,,
3/16/2019 4:00,000052525000,1,60,4,Southbound Lane 2,2,South,92,8192,Checked,37758,15,0,59,31,0,1,0,0,0,1,0,0,0,0,0,0,,
3/16/2019 5:00,000052525000,1,60,1,Northbound Lane 1,1,North,55,8192,Checked,37758,15,0,30,18,0,5,0,0,0,2,0,0,0,0,0,0,,
3/16/2019 5:00,000052525000,1,60,2,Northbound Lane 2,1,North,20,8192,Checked,37758,15,0,14,6,0,0,0,0,0,0,0,0,0,0,0,0,,
3/16/2019 5:00,000052525000,1,60,3,Southbound Lane 1,2,South,64,8192,Checked,37758,15,0,47,13,0,3,0,0,0,0,0,0,0,0,1,0,,
3/16/2019 5:00,000052525000,1,60,4,Southbound Lane 2,2,South,170,8192,Checked,37758,15,0,115,43,0,8,0,0,0,2,0,0,0,1,1,0,,
3/16/2019 6:00,000052525000,1,60,1,Northbound Lane 1,1,North,137,8192,Checked,37758,15,0,76,46,4,8,0,0,0,1,0,0,0,1,1,0,,
3/16/2019 6:00,000052525000,1,60,2,Northbound Lane 2,1,North,43,8192,Checked,37758,15,0,29,14,0,0,0,0,0,0,0,0,0,0,0,0,,
3/16/2019 6:00,000052525000,1,60,3,Southbound Lane 1,2,South,112,8192,Checked,37758,15,0,76,34,0,2,0,0,0,0,0,0,0,0,0,0,,
3/16/2019 6:00,000052525000,1,60,4,Southbound Lane 2,2,South,214,8192,Checked,37758,15,0,140,59,0,7,2,0,1,4,1,0,0,0,0,0,,
3/16/2019 7:00,000052525000,1,60,1,Northbound Lane 1,1,North,211,8192,Checked,37758,15,0,105,96,0,6,1,0,0,0,2,0,0,1,0,0,,
3/16/2019 7:00,000052525000,1,60,2,Northbound Lane 2,1,North,79,8192,Checked,37758,15,0,46,30,0,3,0,0,0,0,0,0,0,0,0,0,,
3/16/2019 7:00,000052525000,1,60,3,Southbound Lane 1,2,South,141,8192,Checked,37758,15,0,100,38,0,3,0,0,0,0,0,0,0,0,0,0,,
3/16/2019 7:00,000052525000,1,60,4,Southbound Lane 2,2,South,273,8192,Checked,37758,15,0,169,88,0,10,1,0,0,2,2,0,0,1,0,0,,
3/16/2019 8:00,000052525000,1,60,1,Northbound Lane 1,1,North,328,8192,Checked,37758,15,0,166,137,0,16,0,0,0,4,1,0,0,1,3,0,,
3/16/2019 8:00,000052525000,1,60,2,Northbound Lane 2,1,North,163,8192,Checked,37758,15,0,106,53,0,3,0,0,0,0,0,0,0,0,1,0,,
3/16/2019 8:00,000052525000,1,60,3,Southbound Lane 1,2,South,241,8192,Checked,37758,15,0,158,75,0,4,1,0,0,0,0,0,0,0,3,0,,
3/16/2019 8:00,000052525000,1,60,4,Southbound Lane 2,2,South,385,8192,Checked,37758,15,0,232,132,4,12,1,0,0,2,0,0,0,1,1,0,,
3/16/2019 9:00,000052525000,1,60,1,Northbound Lane 1,1,North,399,8192,Checked,37758,15,0,221,142,0,19,2,0,1,2,1,0,0,8,3,0,,
3/16/2019 9:00,000052525000,1,60,2,Northbound Lane 2,1,North,209,8192,Checked,37758,15,0,147,53,0,8,0,0,0,0,0,0,0,0,1,0,,
3/16/2019 9:00,000052525000,1,60,3,Southbound Lane 1,2,South,253,8192,Checked,37758,15,0,168,82,0,3,0,0,0,0,0,0,0,0,0,0,,
3/16/2019 9:00,000052525000,1,60,4,Southbound Lane 2,2,South,427,8192,Checked,37758,15,0,245,159,0,17,0,0,0,3,0,0,0,2,1,0,,
3/16/2019 10:00,000052525000,1,60,1,Northbound Lane 1,1,North,419,8192,Checked,37758,15,0,235,153,1,22,1,0,0,5,0,0,0,1,1,0,,
3/16/2019 10:00,000052525000,1,60,2,Northbound Lane 2,1,North,235,8192,Checked,37758,15,0,141,84,0,7,1,0,0,0,0,0,0,1,1,0,,
3/16/2019 10:00,000052525000,1,60,3,Southbound Lane 1,2,South,340,8192,Checked,37758,15,0,231,93,0,13,0,0,0,0,0,0,0,0,3,0,,
3/16/2019 10:00,000052525000,1,60,4,Southbound Lane 2,2,South,435,8192,Checked,37758,15,0,289,124,0,13,2,0,0,0,1,0,0,4,2,0,,
3/16/2019 11:00,000052525000,1,60,1,Northbound Lane 1,1,North,512,8192,Checked,37758,15,0,331,157,0,15,2,0,0,5,0,0,0,2,0,0,,
3/16/2019 11:00,000052525000,1,60,2,Northbound Lane 2,1,North,338,8192,Checked,37758,15,0,207,114,0,10,0,0,0,0,1,0,0,1,5,0,,
3/16/2019 11:00,000052525000,1,60,3,Southbound Lane 1,2,South,367,8192,Checked,37758,15,0,237,109,0,15,0,0,1,1,1,0,0,1,2,0,,
3/16/2019 11:00,000052525000,1,60,4,Southbound Lane 2,2,South,524,8192,Checked,37758,15,0,328,165,0,19,3,0,0,3,1,0,0,2,3,0,,
3/16/2019 12:00,000052525000,1,60,1,Northbound Lane 1,1,North,552,8192,Checked,37758,15,0,337,188,0,21,1,0,0,1,0,0,0,3,1,0,,
3/16/2019 12:00,000052525000,1,60,2,Northbound Lane 2,1,North,357,8192,Checked,37758,15,0,236,101,0,15,0,0,0,0,0,0,0,0,5,0,,
3/16/2019 12:00,000052525000,1,60,3,Southbound Lane 1,2,South,396,8192,Checked,37758,15,0,270,112,0,12,0,0,1,0,0,0,0,0,1,0,,
3/16/2019 12:00,000052525000,1,60,4,Southbound Lane 2,2,South,588,8192,Checked,37758,15,0,367,198,1,12,2,0,1,3,2,0,0,0,2,0,,
3/16/2019 13:00,000052525000,1,60,1,Northbound Lane 1,1,North,584,8192,Checked,37758,15,1,370,185,0,19,2,0,0,5,0,0,0,1,1,0,,
3/16/2019 13:00,000052525000,1,60,2,Northbound Lane 2,1,North,384,8192,Checked,37758,15,0,258,113,0,6,1,0,0,0,0,0,0,0,6,0,,
3/16/2019 13:00,000052525000,1,60,3,Southbound Lane 1,2,South,397,8192,Checked,37758,15,0,263,120,1,8,0,0,1,1,0,0,0,0,3,0,,
3/16/2019 13:00,000052525000,1,60,4,Southbound Lane 2,2,South,578,8192,Checked,37758,15,0,392,161,0,14,1,0,1,5,0,0,0,3,1,0,,
3/16/2019 14:00,000052525000,1,60,1,Northbound Lane 1,1,North,598,8192,Checked,37758,15,0,372,195,1,24,2,0,0,0,1,0,0,3,0,0,,
3/16/2019 14:00,000052525000,1,60,2,Northbound Lane 2,1,North,429,8192,Checked,37758,15,0,271,141,0,11,0,0,0,0,0,0,0,1,5,0,,
3/16/2019 14:00,000052525000,1,60,3,Southbound Lane 1,2,South,344,8192,Checked,37758,15,0,225,108,0,6,1,0,1,0,0,0,0,0,3,0,,
3/16/2019 14:00,000052525000,1,60,4,Southbound Lane 2,2,South,543,8192,Checked,37758,15,0,344,170,0,22,0,0,0,2,1,0,0,3,1,0,,
3/16/2019 15:00,000052525000,1,60,1,Northbound Lane 1,1,North,593,8192,Checked,37758,15,0,384,185,1,15,2,0,0,1,1,0,0,1,3,0,,
3/16/2019 15:00,000052525000,1,60,2,Northbound Lane 2,1,North,456,8192,Checked,37758,15,0,308,127,0,10,0,0,0,0,1,0,0,1,9,0,,
3/16/2019 15:00,000052525000,1,60,3,Southbound Lane 1,2,South,380,8192,Checked,37758,15,0,266,100,0,9,0,0,2,0,0,0,0,0,3,0,,
3/16/2019 15:00,000052525000,1,60,4,Southbound Lane 2,2,South,576,8192,Checked,37758,15,0,350,190,1,25,1,0,0,1,3,0,0,3,2,0,,
3/16/2019 16:00,000052525000,1,60,1,Northbound Lane 1,1,North,591,8192,Checked,37758,15,0,387,185,0,15,0,0,0,3,0,0,0,1,0,0,,
3/16/2019 16:00,000052525000,1,60,2,Northbound Lane 2,1,North,503,8192,Checked,37758,15,0,338,147,1,8,0,0,0,0,0,0,0,0,9,0,,
3/16/2019 16:00,000052525000,1,60,3,Southbound Lane 1,2,South,401,8192,Checked,37758,15,0,271,122,0,5,0,0,0,0,0,0,0,1,2,0,,
3/16/2019 16:00,000052525000,1,60,4,Southbound Lane 2,2,South,585,8192,Checked,37758,15,0,367,190,0,17,0,0,1,1,6,0,0,2,1,0,,
3/16/2019 17:00,000052525000,1,60,1,Northbound Lane 1,1,North,576,8192,Checked,37758,15,0,356,195,1,20,0,0,0,0,1,0,0,0,3,0,,
3/16/2019 17:00,000052525000,1,60,2,Northbound Lane 2,1,North,442,8192,Checked,37758,15,0,294,127,0,12,0,0,1,0,0,0,0,1,7,0,,
3/16/2019 17:00,000052525000,1,60,3,Southbound Lane 1,2,South,384,8192,Checked,37758,15,0,266,109,0,6,0,0,1,1,0,0,0,0,1,0,,
3/16/2019 17:00,000052525000,1,60,4,Southbound Lane 2,2,South,570,8192,Checked,37758,15,0,379,168,0,17,0,0,0,1,1,0,0,1,3,0,,
3/16/2019 18:00,000052525000,1,60,1,Northbound Lane 1,1,North,498,8192,Checked,37758,15,0,318,161,5,9,1,0,0,0,1,0,0,1,2,0,,
3/16/2019 18:00,000052525000,1,60,2,Northbound Lane 2,1,North,374,8192,Checked,37758,15,0,263,99,1,8,0,0,0,0,0,0,0,0,3,0,,
3/16/2019 18:00,000052525000,1,60,3,Southbound Lane 1,2,South,277,8192,Checked,37758,15,0,178,89,0,8,0,0,0,1,0,0,0,0,1,0,,
3/16/2019 18:00,000052525000,1,60,4,Southbound Lane 2,2,South,484,8192,Checked,37758,15,0,299,167,3,10,0,0,0,3,0,0,0,1,1,0,,
3/16/2019 19:00,000052525000,1,60,1,Northbound Lane 1,1,North,440,8192,Checked,37758,15,0,298,126,0,11,0,0,0,2,1,0,0,1,1,0,,
3/16/2019 19:00,000052525000,1,60,2,Northbound Lane 2,1,North,266,8192,Checked,37758,15,0,180,81,0,3,0,0,0,0,0,0,0,0,2,0,,
3/16/2019 19:00,000052525000,1,60,3,Southbound Lane 1,2,South,212,8192,Checked,37758,15,0,134,70,0,7,0,0,0,0,0,0,0,1,0,0,,
3/16/2019 19:00,000052525000,1,60,4,Southbound Lane 2,2,South,414,8192,Checked,37758,15,0,256,138,1,14,1,0,0,1,1,0,0,0,2,0,,
3/16/2019 20:00,000052525000,1,60,1,Northbound Lane 1,1,North,337,8192,Checked,37758,15,0,249,81,0,6,0,0,1,0,0,0,0,0,0,0,,
3/16/2019 20:00,000052525000,1,60,2,Northbound Lane 2,1,North,295,8192,Checked,37758,15,0,216,73,0,3,0,0,0,0,0,0,0,0,3,0,,
3/16/2019 20:00,000052525000,1,60,3,Southbound Lane 1,2,South,162,8192,Checked,37758,15,0,111,49,0,1,0,0,0,0,0,0,0,0,1,0,,
3/16/2019 20:00,000052525000,1,60,4,Southbound Lane 2,2,South,357,8192,Checked,37758,15,0,226,114,0,12,0,0,1,3,1,0,0,0,0,0,,
3/16/2019 21:00,000052525000,1,60,1,Northbound Lane 1,1,North,333,8192,Checked,37758,15,0,221,103,0,8,1,0,0,0,0,0,0,0,0,0,,
3/16/2019 21:00,000052525000,1,60,2,Northbound Lane 2,1,North,211,8192,Checked,37758,15,0,146,59,0,3,0,0,0,0,0,0,0,0,3,0,,
3/16/2019 21:00,000052525000,1,60,3,Southbound Lane 1,2,South,164,8192,Checked,37758,15,0,111,49,0,4,0,0,0,0,0,0,0,0,0,0,,
3/16/2019 21:00,000052525000,1,60,4,Southbound Lane 2,2,South,309,8192,Checked,37758,15,0,206,95,0,6,0,0,0,0,0,0,0,1,1,0,,
3/16/2019 22:00,000052525000,1,60,1,Northbound Lane 1,1,North,252,8192,Checked,37758,15,0,180,68,0,4,0,0,0,0,0,0,0,0,0,0,,
3/16/2019 22:00,000052525000,1,60,2,Northbound Lane 2,1,North,150,8192,Checked,37758,15,0,111,36,0,2,0,0,0,0,0,0,0,0,1,0,,
3/16/2019 22:00,000052525000,1,60,3,Southbound Lane 1,2,South,93,8192,Checked,37758,15,0,59,34,0,0,0,0,0,0,0,0,0,0,0,0,,
